symbol	ensembl	entrez
XIRP2-AS1	ENSG00000254552	100874011
OR51R1P	ENSG00000237272	NA
BMS1P20	ENSG00000236850	96610
	ENSG00000231653	NA
	ENSG00000236740	101927189
	ENSG00000266862	NA
HMGN1P37	ENSG00000229237	NA
	ENSG00000262831	NA
MIR921	ENSG00000215952	100126349
BOLA1	ENSG00000178096	51027
	ENSG00000230948	NA
	ENSG00000232450	NA
MIR1183	ENSG00000221783	100302122
RNU6-1099P	ENSG00000200403	NA
RNU4-63P	ENSG00000223245	NA
DSP	ENSG00000096696	1832
	ENSG00000273186	NA
	ENSG00000227397	NA
LINC01013	ENSG00000228495	100507254
	ENSG00000215835	NA
RN7SL85P	ENSG00000265192	NA
	ENSG00000228222	NA
OR52P2P	ENSG00000171999	NA
RNA5SP227	ENSG00000251993	NA
	ENSG00000235118	NA
	ENSG00000262413	NA
OR4L1	ENSG00000176246	122742
	ENSG00000214691	388942
RN7SL277P	ENSG00000240490	NA
	ENSG00000271706	442904
	ENSG00000236574	NA
HNF1A	ENSG00000135100	6927
RNU4-28P	ENSG00000201609	NA
RNU7-148P	ENSG00000238357	NA
	ENSG00000270869	NA
	ENSG00000237810	NA
	ENSG00000226891	101927084
	ENSG00000219682	NA
PROX1-AS1	ENSG00000230461	NA
GDF7	ENSG00000143869	151449
	ENSG00000239027	NA
	ENSG00000270515	NA
ACTA2	ENSG00000107796	59
	ENSG00000232597	NA
GNB5	ENSG00000069966	10681
	ENSG00000263731	NA
CTAGE14P	ENSG00000214211	NA
	ENSG00000225451	NA
	ENSG00000221030	NA
	ENSG00000204929	101927533
COPG2IT1	ENSG00000270561	53844
	ENSG00000235185	NA
OR4K17	ENSG00000176230	390436
	ENSG00000229588	NA
OR52K3P	ENSG00000225101	NA
	ENSG00000266516	NA
	ENSG00000228510	NA
	ENSG00000236141	NA
MLIP-IT1	ENSG00000236996	100874282
	ENSG00000260786	NA
	ENSG00000263859	NA
	ENSG00000270461	NA
	ENSG00000262400	NA
PYGM	ENSG00000068976	5837
	ENSG00000225325	NA
	ENSG00000253754	NA
MIR1184-1	ENSG00000221533	100422985
MIR1184-1	ENSG00000221533	100422977
MIR1184-1	ENSG00000221533	100302111
	ENSG00000266572	NA
	ENSG00000231128	NA
	ENSG00000263927	NA
IL15	ENSG00000164136	3600
	ENSG00000272779	NA
OR4N5	ENSG00000184394	390437
	ENSG00000213083	NA
ERHP2	ENSG00000218143	NA
	ENSG00000264769	NA
RPS17P14	ENSG00000243287	NA
SERBP1P6	ENSG00000248873	NA
OR52M2P	ENSG00000226616	NA
	ENSG00000256637	NA
RPS14P3	ENSG00000226396	644068
	ENSG00000254050	NA
	ENSG00000243104	NA
SLC2A3P2	ENSG00000185031	NA
	ENSG00000217805	NA
HIVEP2	ENSG00000010818	3097
	ENSG00000207319	NA
MTND4P26	ENSG00000234065	NA
FMO7P	ENSG00000230231	NA
HRASLS2	ENSG00000133328	54979
EEF1A1P6	ENSG00000233476	NA
	ENSG00000224069	NA
	ENSG00000235434	NA
MIR3130-2	ENSG00000263468	100423002
MIR3130-2	ENSG00000263468	100422993
MIR3130-1	ENSG00000263468	100423002
MIR3130-1	ENSG00000263468	100422993
	ENSG00000235335	NA
MTND5P28	ENSG00000223549	NA
OR11G2	ENSG00000196832	390439
	ENSG00000253975	NA
OR51A9P	ENSG00000180723	NA
	ENSG00000253657	NA
	ENSG00000225724	NA
	ENSG00000260171	NA
	ENSG00000234362	NA
RNY5P5	ENSG00000222373	NA
SLCO4A1	ENSG00000101187	28231
ODF2-AS1	ENSG00000225951	NA
MLIP-AS1	ENSG00000235050	NA
	ENSG00000272506	NA
	ENSG00000265571	NA
AP4B1-AS1	ENSG00000226167	100287722
	ENSG00000264238	NA
	ENSG00000232515	NA
RN7SL304P	ENSG00000242688	NA
	ENSG00000229321	NA
	ENSG00000238259	NA
	ENSG00000264891	NA
DUSP19	ENSG00000162999	142679
	ENSG00000219681	NA
RNU6-1176P	ENSG00000212257	NA
	ENSG00000235840	NA
	ENSG00000227066	NA
	ENSG00000253949	NA
RN7SL95P	ENSG00000239230	NA
OR11H6	ENSG00000176219	122748
EEF1A1P36	ENSG00000223912	NA
MIR3671	ENSG00000265996	100500854
EEF1A1P31	ENSG00000237859	NA
	ENSG00000237428	NA
MIR2355	ENSG00000253008	100423036
RN7SL813P	ENSG00000241074	NA
	ENSG00000233006	553103
OR51C1P	ENSG00000197674	NA
	ENSG00000205424	100129027
	ENSG00000235733	101928663
	ENSG00000228395	NA
MIR101-1	ENSG00000199135	406893
	ENSG00000237614	NA
MIR4774	ENSG00000265694	100616356
	ENSG00000253580	NA
UBXN10-AS1	ENSG00000225986	101928017
KLF7-IT1	ENSG00000237892	NA
	ENSG00000272167	NA
	ENSG00000235527	101928846
	ENSG00000228231	NA
	ENSG00000231485	NA
KATNBL1P5	ENSG00000271108	NA
RNU6-766P	ENSG00000199348	NA
	ENSG00000228470	NA
OR11H7	ENSG00000258806	NA
	ENSG00000250860	NA
	ENSG00000232603	NA
OR51F5P	ENSG00000272634	NA
	ENSG00000232140	NA
	ENSG00000216718	NA
	ENSG00000224413	NA
	ENSG00000235804	NA
CLNS1AP1	ENSG00000213335	NA
	ENSG00000224342	NA
	ENSG00000213036	NA
	ENSG00000228105	NA
IGLVI-42	ENSG00000254175	NA
	ENSG00000201006	NA
	ENSG00000253796	NA
OR11H4	ENSG00000176198	390442
OR51C4P	ENSG00000272664	NA
	ENSG00000226664	NA
	ENSG00000229774	NA
CERS6-AS1	ENSG00000227617	100861402
IGLVVII-41-1	ENSG00000254073	NA
	ENSG00000264307	NA
PLA2G16	ENSG00000176485	11145
IGLV1-41	ENSG00000253818	NA
	ENSG00000234142	NA
	ENSG00000254828	NA
RNU7-171P	ENSG00000238406	NA
	ENSG00000234902	101927865
	ENSG00000228968	NA
ASH2LP1	ENSG00000224144	NA
	ENSG00000250267	NA
	ENSG00000216347	NA
	ENSG00000228235	NA
LINC01141	ENSG00000236963	339505
	ENSG00000250867	NA
KRT18P12	ENSG00000215819	NA
	ENSG00000254185	NA
IGLVI-38	ENSG00000253889	NA
	ENSG00000213972	NA
	ENSG00000226115	NA
C9orf38	ENSG00000215066	NA
	ENSG00000230821	NA
	ENSG00000270780	NA
FMO8P	ENSG00000238087	NA
	ENSG00000231421	101927093
PSMA6P3	ENSG00000233767	NA
AHCYP3	ENSG00000233955	NA
	ENSG00000225916	NA
VTI1BP4	ENSG00000227759	NA
	ENSG00000252559	NA
PRSS3P2	ENSG00000250606	154754
PRELP	ENSG00000188783	5549
OR4A11P	ENSG00000254663	NA
	ENSG00000232895	NA
NMD3	ENSG00000169251	51068
	ENSG00000255099	NA
RPL21P66	ENSG00000225343	NA
MRPS21P1	ENSG00000234496	NA
	ENSG00000240440	NA
CCDC91	ENSG00000123106	55297
	ENSG00000227438	NA
	ENSG00000235321	NA
RAET1G	ENSG00000203722	353091
	ENSG00000271419	NA
IGLV7-35	ENSG00000253631	NA
RLF	ENSG00000117000	6018
	ENSG00000231622	NA
OR4A12P	ENSG00000254723	NA
FTCD-AS1	ENSG00000237338	NA
TAAR7P	ENSG00000235998	NA
ABHD17AP3	ENSG00000250536	NA
	ENSG00000229647	NA
	ENSG00000226595	NA
RNU2-67P	ENSG00000222729	NA
	ENSG00000207286	NA
	ENSG00000226984	NA
UBE2V1P6	ENSG00000235995	NA
	ENSG00000241385	NA
TAAR4P	ENSG00000237449	NA
RNU6-987P	ENSG00000207490	NA
	ENSG00000229294	NA
	ENSG00000239066	NA
ADRBK2	ENSG00000100077	157
OR4A9P	ENSG00000254891	NA
	ENSG00000228404	NA
	ENSG00000253017	NA
SOCS2-AS1	ENSG00000246985	144481
IGLV2-34	ENSG00000253120	NA
	ENSG00000255402	NA
	ENSG00000238322	NA
	ENSG00000224584	NA
	ENSG00000220773	NA
OR4X7P	ENSG00000255077	NA
	ENSG00000223901	NA
	ENSG00000226487	NA
PRELID1P2	ENSG00000217408	NA
HMGA1P4	ENSG00000234705	NA
	ENSG00000223725	101927887
	ENSG00000240590	NA
IGLV3-31	ENSG00000253920	NA
COX6CP13	ENSG00000234144	NA
MIR3936	ENSG00000263597	100500865
RPS4XP4	ENSG00000215520	NA
	ENSG00000262006	NA
	ENSG00000259874	NA
IGLV3-30	ENSG00000253329	NA
USP45	ENSG00000123552	85015
	ENSG00000255493	NA
	ENSG00000238160	NA
GAPDHP24	ENSG00000185221	NA
	ENSG00000253956	NA
	ENSG00000247011	NA
	ENSG00000239133	NA
	ENSG00000259950	NA
TAAR3	ENSG00000179073	9288
RNU2-15P	ENSG00000222624	NA
BCRP4	ENSG00000215456	NA
EIF2S2P5	ENSG00000225650	NA
OR4A10P	ENSG00000254886	NA
HIST1H2BPS1	ENSG00000178762	NA
	ENSG00000228335	NA
	ENSG00000237852	NA
GTF2H2B	ENSG00000226259	653238
IGHV3-9	ENSG00000211940	NA
	ENSG00000253107	NA
	ENSG00000202533	NA
MCM3AP-AS1	ENSG00000215424	101928862
MCM3AP-AS1	ENSG00000215424	114044
GLDC	ENSG00000178445	2731
	ENSG00000251665	NA
	ENSG00000227157	NA
	ENSG00000223869	NA
RN7SL560P	ENSG00000264438	NA
	ENSG00000238734	NA
OR4A17P	ENSG00000255196	NA
	ENSG00000238931	NA
	ENSG00000261289	NA
RN7SL407P	ENSG00000265230	NA
	ENSG00000223478	100506100
	ENSG00000214719	NA
	ENSG00000201114	NA
	ENSG00000234290	NA
PINK1-AS	ENSG00000117242	100861548
	ENSG00000224570	NA
HLFP1	ENSG00000218194	NA
CPEB3	ENSG00000107864	22849
RN7SL279P	ENSG00000265648	NA
HBA1	ENSG00000206172	3040
HBA1	ENSG00000206172	3039
	ENSG00000225064	NA
KRASP1	ENSG00000220635	NA
OR4A13P	ENSG00000181950	NA
PKMP1	ENSG00000236480	NA
	ENSG00000257313	NA
	ENSG00000225765	101927331
HIST1H2APS1	ENSG00000216436	387319
	ENSG00000253122	NA
	ENSG00000249870	NA
CCNG1P1	ENSG00000218991	NA
	ENSG00000257033	NA
	ENSG00000261777	100506083
	ENSG00000253717	NA
IGHV3-11	ENSG00000211941	100293211
MIR1302-4	ENSG00000221628	100302130
	ENSG00000238815	NA
VDAC1P10	ENSG00000232809	NA
POM121L1P	ENSG00000183169	25812
	ENSG00000234484	NA
	ENSG00000235432	NA
RENBP	ENSG00000102032	5973
	ENSG00000253994	NA
OR4A50P	ENSG00000255294	NA
MAFG-AS1	ENSG00000265688	92659
HIST1H2APS2	ENSG00000242387	NA
RN7SL854P	ENSG00000239319	NA
	ENSG00000264895	NA
	ENSG00000223433	NA
	ENSG00000233069	NA
	ENSG00000258015	NA
	ENSG00000270808	NA
	ENSG00000271488	NA
DCLK2	ENSG00000170390	166614
	ENSG00000227466	101927139
RNU6-1023P	ENSG00000251946	NA
	ENSG00000223442	101930600
	ENSG00000223442	101927761
	ENSG00000249383	101927274
	ENSG00000203394	NA
RMRPP1	ENSG00000253045	NA
	ENSG00000239055	NA
OR4A14P	ENSG00000254962	NA
OPTC	ENSG00000188770	26254
	ENSG00000197476	NA
	ENSG00000224984	NA
SNORD101	ENSG00000206754	594837
ZSWIM8-AS1	ENSG00000272589	100507331
	ENSG00000272558	NA
IGLV3-29	ENSG00000253338	NA
	ENSG00000267834	NA
	ENSG00000229827	NA
	ENSG00000261613	645644
	ENSG00000224137	NA
RNU7-200P	ENSG00000251914	NA
SNORD100	ENSG00000221500	594838
	ENSG00000254241	NA
	ENSG00000249982	NA
RN7SL432P	ENSG00000242769	NA
IGHV3-13	ENSG00000211942	101930405
SH3YL1	ENSG00000035115	26751
	ENSG00000207834	NA
MIR1256	ENSG00000221808	100302155
RNU4-88P	ENSG00000223152	NA
	ENSG00000201900	NA
	ENSG00000272065	NA
	ENSG00000261288	NA
SNORA33	ENSG00000200534	594839
OR4A21P	ENSG00000181943	NA
IGLV2-28	ENSG00000253451	NA
	ENSG00000261116	NA
	ENSG00000224195	NA
	ENSG00000249658	NA
HLA-DQA2	ENSG00000223793	3118
	ENSG00000202498	NA
MIR3117	ENSG00000264720	100422871
RNU6-664P	ENSG00000199251	NA
RPS15AP6	ENSG00000233072	NA
SLC9A3R1	ENSG00000109062	9368
	ENSG00000234055	NA
	ENSG00000260111	NA
	ENSG00000269937	NA
	ENSG00000229242	NA
HMGB1P13	ENSG00000220557	NA
IGLV3-26	ENSG00000253913	NA
	ENSG00000229990	NA
	ENSG00000221655	NA
PPP1R14BP2	ENSG00000213082	NA
OR4C1P	ENSG00000254576	NA
	ENSG00000225860	440446
NR1H5P	ENSG00000227970	NA
	ENSG00000260218	NA
RPS27P26	ENSG00000240043	NA
	ENSG00000226072	NA
	ENSG00000272462	NA
IGLVVI-25-1	ENSG00000253779	NA
	ENSG00000231080	NA
	ENSG00000253877	NA
	ENSG00000271709	NA
	ENSG00000261140	NA
	ENSG00000232350	NA
MTFR2	ENSG00000146410	113115
	ENSG00000233620	NA
	ENSG00000220725	NA
	ENSG00000225761	NA
FMO9P	ENSG00000215834	116123
ATL3	ENSG00000184743	25923
	ENSG00000221321	NA
IGHV3-15	ENSG00000211943	NA
VGLL4	ENSG00000144560	9686
	ENSG00000252433	NA
	ENSG00000223999	NA
	ENSG00000183562	NA
	ENSG00000201584	NA
OR4C14P	ENSG00000233301	NA
	ENSG00000221521	NA
	ENSG00000267452	NA
NCOA5	ENSG00000124160	57727
RNU6-586P	ENSG00000253074	NA
	ENSG00000236073	NA
	ENSG00000234455	NA
	ENSG00000200764	NA
	ENSG00000221733	NA
	ENSG00000263585	NA
	ENSG00000272810	NA
IGLV3-24	ENSG00000253822	NA
	ENSG00000253103	101927487
C2orf43	ENSG00000118961	60526
	ENSG00000272851	NA
RNU4ATAC4P	ENSG00000252116	NA
NPM1P36	ENSG00000214604	NA
	ENSG00000236145	NA
	ENSG00000260628	NA
	ENSG00000235296	NA
KRT8P49	ENSG00000271602	NA
	ENSG00000268707	NA
OR4V1P	ENSG00000254841	NA
	ENSG00000228523	NA
	ENSG00000207830	NA
RPL7P48	ENSG00000187504	NA
HIST1H1PS2	ENSG00000224447	NA
HSPE1P27	ENSG00000235112	NA
LINC01102	ENSG00000235597	150568
MIR4775	ENSG00000264900	100616361
TAF11	ENSG00000064995	6882
	ENSG00000232723	NA
	ENSG00000234816	NA
IGLVVI-22-1	ENSG00000253546	NA
	ENSG00000268050	NA
OR51F3P	ENSG00000272559	NA
IGHV3-16	ENSG00000211944	NA
RPL23AP46	ENSG00000213122	NA
OR4P1P	ENSG00000188439	NA
	ENSG00000264735	NA
	ENSG00000219095	NA
IGLVI-20	ENSG00000254240	NA
RN7SL699P	ENSG00000265171	NA
LARP1P1	ENSG00000217159	NA
OR51F4P	ENSG00000273051	NA
	ENSG00000252109	NA
	ENSG00000253489	NA
RNU6-387P	ENSG00000223263	NA
EIF1B	ENSG00000114784	10289
	ENSG00000254804	NA
	ENSG00000263317	NA
	ENSG00000264629	NA
	ENSG00000236292	NA
	ENSG00000235200	NA
	ENSG00000264569	NA
IGHV1-18	ENSG00000211945	NA
	ENSG00000266867	NA
HIST1H1PS1	ENSG00000216331	NA
OR5D2P	ENSG00000254457	NA
EEF1A1P37	ENSG00000254124	NA
	ENSG00000201980	NA
SV2A	ENSG00000159164	9900
IGLV3-17	ENSG00000253152	NA
	ENSG00000217275	NA
	ENSG00000204055	101930611
	ENSG00000236936	NA
MRPS18BP1	ENSG00000226013	NA
RNU6-1031P	ENSG00000207504	NA
	ENSG00000262902	101927337
	ENSG00000227602	NA
OR51N1P	ENSG00000176951	NA
	ENSG00000238139	NA
	ENSG00000238947	NA
	ENSG00000229841	NA
IGLV3-15	ENSG00000253786	NA
	ENSG00000265678	NA
HIST1H2APS3	ENSG00000218281	NA
LINC01103	ENSG00000234781	101927360
HIST1H2APS4	ENSG00000218690	NA
RCC2P7	ENSG00000220666	NA
	ENSG00000263252	NA
SPATA17-AS1	ENSG00000234070	NA
TFB1M	ENSG00000029639	51106
	ENSG00000266654	NA
ARSD	ENSG00000006756	414
RASSF7	ENSG00000099849	8045
	ENSG00000258481	NA
RN7SL392P	ENSG00000242482	NA
	ENSG00000231105	100506801
FMO10P	ENSG00000234984	NA
UBBP2	ENSG00000228247	NA
IGHV3-20	ENSG00000211946	NA
HNRNPCP9	ENSG00000232048	NA
HIST1H3PS1	ENSG00000220875	NA
WBP1LP1	ENSG00000243661	NA
	ENSG00000230612	101927783
	ENSG00000265451	NA
RNU6-366P	ENSG00000201097	NA
	ENSG00000220992	NA
	ENSG00000206961	NA
	ENSG00000253434	NA
RNU6-1259P	ENSG00000252399	NA
RNU4ATAC	ENSG00000264229	100151683
	ENSG00000235007	NA
	ENSG00000199727	NA
PTCHD3P2	ENSG00000231550	NA
	ENSG00000266793	NA
RNU7-80P	ENSG00000238778	NA
	ENSG00000215979	NA
	ENSG00000221654	NA
	ENSG00000253236	101927835
PPP1R11P1	ENSG00000236216	NA
	ENSG00000260404	101926918
	ENSG00000260404	729218
	ENSG00000258742	NA
LINC00326	ENSG00000231023	285735
	ENSG00000231441	NA
IGHV3-21	ENSG00000211947	NA
	ENSG00000272203	NA
LINC00210	ENSG00000231814	100885798
	ENSG00000262271	NA
GNG12-AS1	ENSG00000232284	100289178
	ENSG00000231626	NA
	ENSG00000255033	NA
RPL17P26	ENSG00000216854	NA
	ENSG00000222467	NA
RPS18	ENSG00000226225	6222
	ENSG00000241084	NA
	ENSG00000253156	NA
RNA5SP192	ENSG00000201274	NA
BTN2A3P	ENSG00000124549	54718
	ENSG00000230714	NA
	ENSG00000228823	NA
RNU6-626P	ENSG00000200224	NA
TMCO2	ENSG00000188800	127391
	ENSG00000214369	NA
MTCYBP4	ENSG00000220113	NA
RNU6-1054P	ENSG00000223225	NA
	ENSG00000236109	NA
	ENSG00000233730	NA
OSTCP6	ENSG00000219790	NA
	ENSG00000224307	101929331
	ENSG00000232100	101929631
	ENSG00000236009	NA
CLK1	ENSG00000013441	1195
NIFK-AS1	ENSG00000236859	254128
SYNE3	ENSG00000176438	161176
	ENSG00000225892	101930466
	ENSG00000254262	NA
	ENSG00000228035	NA
	ENSG00000255253	NA
	ENSG00000223542	101928164
	ENSG00000223542	100507308
RNU1-141P	ENSG00000201493	NA
FTH1P15	ENSG00000218980	NA
	ENSG00000229016	NA
	ENSG00000226973	NA
KAT5	ENSG00000172977	10524
	ENSG00000235253	NA
MTND1P32	ENSG00000232282	NA
IPO7P1	ENSG00000232951	NA
	ENSG00000235055	NA
	ENSG00000234567	NA
	ENSG00000223375	NA
ARL5AP3	ENSG00000228431	NA
RNU4-37P	ENSG00000222146	NA
	ENSG00000251433	NA
PXT1	ENSG00000179165	222659
NBPF2P	ENSG00000227001	NA
	ENSG00000264794	NA
CICP16	ENSG00000248213	NA
	ENSG00000254581	NA
WDR43	ENSG00000163811	23160
	ENSG00000237528	NA
RPL30P16	ENSG00000230169	NA
	ENSG00000248266	NA
C18orf8	ENSG00000141452	29919
SLC25A18	ENSG00000182902	83733
C9orf106	ENSG00000179082	NA
	ENSG00000232480	728463
	ENSG00000254306	NA
	ENSG00000263542	NA
	ENSG00000227954	100507308
MAPKBP1	ENSG00000137802	23005
MIR1305	ENSG00000221227	100302270
CTBP2P8	ENSG00000234383	NA
NUP35	ENSG00000163002	129401
	ENSG00000252981	NA
	ENSG00000251155	NA
	ENSG00000230690	NA
EPPK1	ENSG00000261150	83481
	ENSG00000228450	NA
RNU2-34P	ENSG00000252343	NA
	ENSG00000265534	NA
SMURF2P1	ENSG00000248121	NA
TPMTP3	ENSG00000232562	NA
	ENSG00000212610	NA
	ENSG00000249002	NA
RN7SKP67	ENSG00000251714	NA
HS6ST1P1	ENSG00000187952	NA
MTND2P2	ENSG00000229954	NA
TCEB1P20	ENSG00000229101	NA
	ENSG00000227176	NA
	ENSG00000253344	NA
	ENSG00000226693	NA
	ENSG00000248816	NA
	ENSG00000249356	NA
WDR65	ENSG00000243710	149465
	ENSG00000238656	NA
	ENSG00000223387	NA
	ENSG00000225669	NA
SPATA41	ENSG00000189419	388182
MIEF2	ENSG00000177427	125170
OR52Y1P	ENSG00000231070	NA
MIR1262	ENSG00000221203	100302279
MIR2053	ENSG00000238399	100302225
	ENSG00000248694	NA
OR13K1P	ENSG00000237225	NA
	ENSG00000226803	101927211
	ENSG00000262518	NA
KLHL2P1	ENSG00000250412	NA
OR51A8P	ENSG00000197984	NA
NABP2	ENSG00000139579	79035
CNOT7P2	ENSG00000232185	NA
	ENSG00000227514	NA
RPS7P4	ENSG00000229133	NA
	ENSG00000268615	NA
	ENSG00000221186	NA
	ENSG00000253600	NA
	ENSG00000221534	NA
C2orf76	ENSG00000186132	130355
	ENSG00000225561	NA
SNORA11E	ENSG00000221705	101340250
SNORA11E	ENSG00000221705	100124541
	ENSG00000272646	NA
SH3GL1P2	ENSG00000264943	NA
CROCCP5	ENSG00000186543	NA
	ENSG00000262384	NA
CYP2S1	ENSG00000167600	29785
	ENSG00000250636	NA
	ENSG00000258711	NA
SNORA11D	ENSG00000221475	101340250
SNORA11D	ENSG00000221475	100124541
ENKD1	ENSG00000124074	84080
	ENSG00000228063	NA
OR7E8P	ENSG00000177400	NA
	ENSG00000202417	NA
RNU4-33P	ENSG00000201186	NA
	ENSG00000221610	NA
	ENSG00000233901	NA
	ENSG00000225957	NA
ATP6V0E1P1	ENSG00000225364	NA
RPS2P48	ENSG00000233380	NA
LRRC37BP1	ENSG00000250462	NA
	ENSG00000206719	NA
	ENSG00000249244	NA
	ENSG00000270631	NA
FAM92A1P2	ENSG00000230219	403315
BPY2B	ENSG00000183795	442868
BPY2B	ENSG00000183795	442867
BPY2B	ENSG00000183795	9083
	ENSG00000259055	101927570
SLC31A1P1	ENSG00000224426	NA
RPL4P2	ENSG00000232341	NA
COX6B1P7	ENSG00000225242	NA
RN7SL420P	ENSG00000239984	NA
PFN1P10	ENSG00000176378	NA
OR7E15P	ENSG00000254917	NA
RIMKLBP2	ENSG00000225920	NA
ULBP2	ENSG00000131015	80328
	ENSG00000207502	NA
	ENSG00000254339	NA
HLA-DQB2	ENSG00000228813	3120
	ENSG00000264711	NA
OR51H2P	ENSG00000198217	NA
HSPE1P21	ENSG00000238059	NA
	ENSG00000272023	NA
HNRNPA1P43	ENSG00000214204	NA
	ENSG00000237300	NA
	ENSG00000224556	NA
	ENSG00000259430	NA
	ENSG00000231384	NA
	ENSG00000233431	NA
	ENSG00000223842	101929648
	ENSG00000228528	101927383
	ENSG00000273180	NA
	ENSG00000260091	NA
	ENSG00000228536	NA
FMO11P	ENSG00000232148	NA
	ENSG00000201376	NA
	ENSG00000272428	NA
RNU6-1006P	ENSG00000252807	NA
	ENSG00000272784	NA
HBQ1	ENSG00000086506	3049
RNU6-1217P	ENSG00000223208	NA
	ENSG00000271143	NA
	ENSG00000270127	441733
TCEB1P18	ENSG00000237622	NA
	ENSG00000201820	NA
ENTPD3	ENSG00000168032	956
	ENSG00000230024	101929689
TFAP2B	ENSG00000008196	7021
FTH1P26	ENSG00000218213	NA
	ENSG00000250084	NA
	ENSG00000229738	11017
	ENSG00000253499	NA
	ENSG00000221781	NA
	ENSG00000248280	NA
LINC00519	ENSG00000258955	NA
WWC2-AS2	ENSG00000251359	152641
RNU6-547P	ENSG00000252082	NA
RNU6-322P	ENSG00000251819	NA
	ENSG00000229440	NA
	ENSG00000231978	NA
PRKXP1	ENSG00000259205	NA
RN7SL316P	ENSG00000241631	NA
	ENSG00000228127	101928995
	ENSG00000253756	NA
	ENSG00000223586	154089
RNU6-607P	ENSG00000223215	NA
	ENSG00000207249	NA
LINC00640	ENSG00000258479	283553
OR7E10P	ENSG00000254724	NA
	ENSG00000273236	NA
	ENSG00000238232	NA
RN7SL159P	ENSG00000242281	NA
	ENSG00000253181	101929622
RBM22P6	ENSG00000227319	NA
ZC3H11B	ENSG00000215817	NA
LINC01114	ENSG00000234177	284998
	ENSG00000229878	NA
	ENSG00000237993	NA
	ENSG00000227170	NA
RNU6-502P	ENSG00000199289	NA
	ENSG00000259540	NA
RNU7-158P	ENSG00000252702	NA
	ENSG00000236146	NA
HMGA1P7	ENSG00000216753	387065
	ENSG00000252048	NA
	ENSG00000252240	NA
	ENSG00000235933	NA
	ENSG00000233589	NA
MIR5692A1	ENSG00000264512	100847066
MIR5692A1	ENSG00000264512	100847038
MIR5692A2	ENSG00000264512	100847066
MIR5692A2	ENSG00000264512	100847038
	ENSG00000236299	NA
HCG11	ENSG00000228223	493812
RNA5SP76	ENSG00000252086	NA
WWC2-AS1	ENSG00000251128	101928734
	ENSG00000232037	NA
PRIM2	ENSG00000146143	100996481
PRIM2	ENSG00000146143	5558
RN7SL408P	ENSG00000266875	NA
CD40	ENSG00000101017	958
RNU6-181P	ENSG00000200095	NA
	ENSG00000221040	NA
	ENSG00000221673	NA
LINC00536	ENSG00000249917	100859921
	ENSG00000238631	NA
	ENSG00000230676	NA
	ENSG00000237628	NA
	ENSG00000234264	101927220
	ENSG00000233170	728024
	ENSG00000264538	NA
	ENSG00000238798	NA
	ENSG00000212306	NA
	ENSG00000258942	NA
RNA5SP218	ENSG00000200058	NA
	ENSG00000231898	NA
TLK2	ENSG00000146872	11011
ZMPSTE24	ENSG00000084073	10269
	ENSG00000238319	NA
MIR215	ENSG00000207590	406997
RN7SL421P	ENSG00000264385	NA
	ENSG00000201309	NA
	ENSG00000270513	NA
	ENSG00000259381	NA
ATP1A1OS	ENSG00000203865	84852
	ENSG00000269099	NA
	ENSG00000238596	NA
RN7SL386P	ENSG00000263991	NA
LRRC24	ENSG00000254402	441381
MIR194-1	ENSG00000207624	406969
	ENSG00000235962	NA
	ENSG00000258808	NA
KCTD20	ENSG00000112078	222658
	ENSG00000226398	NA
RNU6-1022P	ENSG00000201919	NA
	ENSG00000250292	NA
KRT8P42	ENSG00000220378	NA
TXNP2	ENSG00000225167	NA
CNN2P10	ENSG00000232223	NA
	ENSG00000238576	NA
RN7SL768P	ENSG00000263582	NA
RN7SL709P	ENSG00000241032	NA
PABPC3	ENSG00000151846	5042
	ENSG00000263395	NA
RETN	ENSG00000104918	56729
	ENSG00000272234	NA
RN7SL186P	ENSG00000263929	NA
	ENSG00000264965	NA
	ENSG00000226355	NA
RPS15AP12	ENSG00000232134	NA
SETP2	ENSG00000258893	NA
	ENSG00000248376	NA
	ENSG00000259579	NA
RNU6-776P	ENSG00000201273	NA
OR7L1P	ENSG00000232787	NA
	ENSG00000249092	NA
MIR3926-1	ENSG00000266206	100500870
MIR3926-1	ENSG00000266206	100500838
MIR3926-2	ENSG00000266206	100500870
MIR3926-2	ENSG00000266206	100500838
	ENSG00000228397	101928043
ZNF79	ENSG00000196152	7633
VTI1BP2	ENSG00000213434	NA
TAF9P1	ENSG00000226353	NA
	ENSG00000259586	NA
	ENSG00000245958	101926979
	ENSG00000245958	645513
FRMD6-AS2	ENSG00000258537	100874185
	ENSG00000254813	340357
CYP21A2	ENSG00000233151	1589
	ENSG00000270865	NA
MIR3198-2	ENSG00000265371	100616400
	ENSG00000224875	NA
DUTP6	ENSG00000225171	NA
SNORA36B	ENSG00000222370	100302234
SNORA36B	ENSG00000222370	677818
LINC00339	ENSG00000218510	29092
RN7SL390P	ENSG00000241785	NA
	ENSG00000260949	NA
	ENSG00000233387	NA
	ENSG00000270585	NA
	ENSG00000257596	NA
	ENSG00000264298	NA
CDY5P	ENSG00000226449	NA
	ENSG00000223883	NA
OR2AF1P	ENSG00000235730	NA
	ENSG00000232648	389247
RNU6-1291P	ENSG00000252400	NA
MTND6P16	ENSG00000249893	NA
	ENSG00000263576	NA
	ENSG00000237096	NA
RNU6-817P	ENSG00000212385	NA
	ENSG00000261334	NA
	ENSG00000258344	NA
RNU6-1033P	ENSG00000251771	NA
